Trip_ID,Vehicle_ID,Driver_ID,Manufacturer,Model,Registration_No,Battery_Capacity_kWh,Current_Battery_%,Battery_Remaining_%,Expected_Range_km,Status,Date_Time,Start_Time,Distance_km,Avg_Speed_kmph,Revenue,Electricity_Cost,Maintenance_Cost,Overspeed_Count
TRIP-102384,EV-1013,DRV-5013,Tata,Punch EV,REG-94KU-9544,25,75,75,256,Charging,2026-12-02 17:34:29,06:26,0.0,0.0,0.0,31.95,0.0,0
TRIP-102385,EV-1047,DRV-5047,BYD,Atto 3,REG-57KE-2952,50,53,53,171,Running,2026-10-24 19:44:18,03:57,71.62,64.9,142.08,0.0,0.0,0
TRIP-102386,EV-1043,DRV-5043,BYD,Seal,REG-85KU-7250,82,59,59,212,Running,2026-02-26 06:17:39,07:14,29.89,49.0,63.42,0.0,0.0,0
TRIP-102387,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,17,17,55,Running,2026-06-07 09:59:44,05:11,151.34,46.3,344.6,0.0,0.0,1
TRIP-102388,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,47,47,155,Charging,2026-12-04 22:15:23,03:08,0.0,0.0,0.0,16.24,0.0,0
TRIP-102389,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,33,33,142,Garage,2026-01-10 17:17:45,10:16,0.0,0.0,0.0,0.0,0.0,0
TRIP-102390,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,49,49,189,Running,2026-10-30 13:48:24,07:35,72.5,32.6,146.27,0.0,0.0,0
TRIP-102391,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,35,35,152,Charging,2026-02-17 00:59:35,20:21,0.0,0.0,0.0,33.52,0.0,0
TRIP-102392,EV-1009,DRV-5009,Kia,EV9,REG-95ME-4405,100,62,62,232,Running,2026-12-19 11:50:19,16:01,81.71,67.8,114.18,0.0,0.0,0
TRIP-102393,EV-1045,DRV-5045,Tata,Punch EV,REG-82MR-9608,25,26,26,83,Charging,2026-10-14 20:47:01,14:34,0.0,0.0,0.0,27.62,0.0,0
TRIP-102394,EV-1031,DRV-5031,Tesla,Model Y,REG-35HH-1401,75,70,70,293,Garage,2026-12-01 21:38:10,02:06,0.0,0.0,0.0,0.0,0.0,0
TRIP-102395,EV-1007,DRV-5007,BYD,Atto 3,REG-87OO-4398,50,42,42,143,Running,2026-10-06 06:29:10,05:41,147.12,73.6,317.61,0.0,23.72,0
TRIP-102396,EV-1033,DRV-5033,Kia,EV6,REG-21AH-8788,77,53,53,196,Running,2026-11-21 14:13:37,01:15,17.25,50.5,29.71,0.0,0.0,1
TRIP-102397,EV-1045,DRV-5045,Tata,Punch EV,REG-82MR-9608,25,35,35,145,Garage,2026-08-04 16:50:46,15:26,0.0,0.0,0.0,0.0,0.0,0
TRIP-102398,EV-1033,DRV-5033,Kia,EV6,REG-21AH-8788,77,55,55,237,Running,2026-02-09 07:35:43,14:36,40.81,45.3,86.24,0.0,37.37,0
TRIP-102399,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,98,98,381,Garage,2026-02-04 06:26:19,07:14,0.0,0.0,0.0,0.0,0.0,0
TRIP-102400,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,19,19,68,Charging,2026-04-01 05:52:29,12:57,0.0,0.0,0.0,24.74,0.0,0
TRIP-102401,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,89,89,386,Running,2026-01-12 15:20:29,09:25,108.78,71.8,175.3,0.0,0.0,0
TRIP-102402,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,39,39,139,Charging,2026-06-08 06:46:04,03:23,0.0,0.0,0.0,29.42,0.0,0
TRIP-102403,EV-1009,DRV-5009,Kia,EV9,REG-95ME-4405,100,16,16,52,Garage,2026-04-24 15:59:42,23:50,0.0,0.0,0.0,0.0,0.0,0
TRIP-102404,EV-1036,DRV-5036,Kia,EV9,REG-16VV-9291,100,92,92,295,Garage,2026-10-15 23:24:35,12:52,0.0,0.0,0.0,0.0,0.0,0
TRIP-102405,EV-1012,DRV-5012,Kia,EV6,REG-11XL-6570,77,19,19,61,Running,2026-12-14 16:47:12,07:09,42.13,35.5,62.95,0.0,0.0,0
TRIP-102406,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,42,42,157,Running,2026-10-03 05:32:29,11:17,152.52,58.1,193.48,0.0,0.0,0
TRIP-102407,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,27,27,94,Garage,2026-04-16 18:47:15,20:51,0.0,0.0,0.0,0.0,0.0,0
TRIP-102408,EV-1045,DRV-5045,Tata,Punch EV,REG-82MR-9608,25,41,41,155,Charging,2026-09-27 00:27:27,07:23,0.0,0.0,0.0,34.97,0.0,0
TRIP-102409,EV-1026,DRV-5026,Hyundai,Kona EV,REG-79NH-2684,48,39,39,151,Garage,2026-01-18 18:03:31,19:39,0.0,0.0,0.0,0.0,0.0,0
TRIP-102410,EV-1026,DRV-5026,Hyundai,Kona EV,REG-79NH-2684,48,17,17,57,Garage,2026-03-26 21:19:39,03:50,0.0,0.0,0.0,0.0,0.0,0
TRIP-102411,EV-1006,DRV-5006,Tesla,Model Y,REG-53FY-2185,75,49,49,209,Running,2026-05-27 02:47:13,23:35,81.73,50.2,108.04,0.0,0.0,0
TRIP-102412,EV-1013,DRV-5013,Tata,Punch EV,REG-94KU-9544,25,76,76,289,Charging,2026-09-05 15:47:39,23:54,0.0,0.0,0.0,32.0,0.0,0
TRIP-102413,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,29,29,107,Charging,2026-02-07 19:31:10,14:00,0.0,0.0,0.0,14.74,0.0,0
TRIP-102414,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,41,41,145,Running,2026-05-28 06:05:30,07:56,151.02,59.2,370.43,0.0,0.0,0
TRIP-102415,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,42,42,159,Charging,2026-06-18 19:44:49,21:26,0.0,0.0,0.0,14.53,0.0,0
TRIP-102416,EV-1036,DRV-5036,Kia,EV9,REG-16VV-9291,100,68,68,285,Running,2026-06-14 17:46:44,17:34,128.43,42.0,301.21,0.0,0.0,0
TRIP-102417,EV-1041,DRV-5041,Tesla,Model 3,REG-37SU-9647,60,14,14,45,Garage,2026-07-23 07:00:11,06:04,0.0,0.0,0.0,0.0,0.0,0
TRIP-102418,EV-1016,DRV-5016,BYD,Atto 3,REG-98NB-1442,50,68,68,227,Charging,2026-09-23 09:33:28,23:35,0.0,0.0,0.0,32.27,0.0,0
TRIP-102419,EV-1011,DRV-5011,BYD,Seal,REG-49SV-2387,82,23,23,74,Running,2026-06-25 16:57:10,04:29,102.06,44.6,209.47,0.0,0.0,0
TRIP-102420,EV-1026,DRV-5026,Hyundai,Kona EV,REG-79NH-2684,48,71,71,238,Running,2026-10-30 08:30:02,00:13,121.35,32.6,233.51,0.0,0.0,0
TRIP-102421,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,63,63,271,Garage,2026-11-13 12:06:15,16:33,0.0,0.0,0.0,0.0,0.0,0
TRIP-102422,EV-1029,DRV-5029,Tesla,Model Y,REG-83XL-4438,75,14,14,51,Garage,2026-04-25 08:04:05,17:23,0.0,0.0,0.0,0.0,0.0,0
TRIP-102423,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,38,38,147,Charging,2026-03-18 22:45:40,23:03,0.0,0.0,0.0,28.24,0.0,0
TRIP-102424,EV-1044,DRV-5044,Kia,EV6,REG-47TG-9858,77,72,72,231,Garage,2026-08-13 10:53:55,17:47,0.0,0.0,0.0,0.0,0.0,0
TRIP-102425,EV-1032,DRV-5032,BYD,Atto 3,REG-70XV-6697,50,71,71,275,Charging,2026-11-09 22:45:48,13:57,0.0,0.0,0.0,12.85,0.0,0
TRIP-102426,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,81,81,281,Garage,2026-09-15 05:58:46,04:54,0.0,0.0,0.0,0.0,202.14,0
TRIP-102427,EV-1016,DRV-5016,BYD,Atto 3,REG-98NB-1442,50,37,37,161,Running,2026-07-16 07:30:23,08:29,64.81,36.9,111.45,0.0,0.0,0
TRIP-102428,EV-1003,DRV-5003,Tesla,Model 3,REG-34KD-3097,60,74,74,301,Garage,2026-09-01 21:02:27,14:46,0.0,0.0,0.0,0.0,0.0,0
TRIP-102429,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,50,50,212,Garage,2026-05-09 00:08:52,00:32,0.0,0.0,0.0,0.0,0.0,0
TRIP-102430,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,39,39,127,Running,2026-08-16 08:03:17,22:52,12.2,58.0,22.76,0.0,0.0,0
TRIP-102431,EV-1031,DRV-5031,Tesla,Model Y,REG-35HH-1401,75,17,17,61,Running,2026-07-14 16:12:36,01:18,105.41,40.3,231.79,0.0,0.0,1
TRIP-102432,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,75,75,325,Running,2026-01-09 07:19:23,04:01,26.32,59.4,55.59,0.0,0.0,0
TRIP-102433,EV-1012,DRV-5012,Kia,EV6,REG-11XL-6570,77,42,42,179,Running,2026-06-26 20:15:09,16:24,34.47,67.2,60.1,0.0,40.01,0
TRIP-102434,EV-1026,DRV-5026,Hyundai,Kona EV,REG-79NH-2684,48,81,81,287,Garage,2026-12-01 04:04:08,23:10,0.0,0.0,0.0,0.0,0.0,0
TRIP-102435,EV-1024,DRV-5024,Tesla,Model Y,REG-99CH-7127,75,16,16,68,Garage,2026-07-13 21:42:22,06:36,0.0,0.0,0.0,0.0,0.0,0
TRIP-102436,EV-1045,DRV-5045,Tata,Punch EV,REG-82MR-9608,25,73,73,293,Garage,2026-10-21 03:40:54,22:37,0.0,0.0,0.0,0.0,0.0,0
TRIP-102437,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,64,64,255,Charging,2026-09-10 17:43:31,02:38,0.0,0.0,0.0,18.95,0.0,0
TRIP-102438,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,48,48,170,Running,2026-07-08 08:54:52,11:48,120.61,31.3,260.14,0.0,0.0,1
TRIP-102439,EV-1006,DRV-5006,Tesla,Model Y,REG-53FY-2185,75,78,78,328,Charging,2026-06-05 21:37:53,19:29,0.0,0.0,0.0,32.75,0.0,0
TRIP-102440,EV-1045,DRV-5045,Tata,Punch EV,REG-82MR-9608,25,68,68,260,Garage,2026-01-07 10:00:24,03:21,0.0,0.0,0.0,0.0,0.0,0
TRIP-102441,EV-1013,DRV-5013,Tata,Punch EV,REG-94KU-9544,25,85,85,303,Garage,2026-10-07 20:09:47,08:54,0.0,0.0,0.0,0.0,109.25,0
TRIP-102442,EV-1048,DRV-5048,Tata,Nexon EV,REG-64CK-1324,40,51,51,202,Charging,2026-12-04 12:33:04,10:00,0.0,0.0,0.0,23.57,0.0,0
TRIP-102443,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,72,72,268,Charging,2026-01-19 05:19:39,23:14,0.0,0.0,0.0,12.2,0.0,0
TRIP-102444,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,46,46,200,Garage,2026-10-10 13:46:03,05:07,0.0,0.0,0.0,0.0,0.0,0
TRIP-102445,EV-1008,DRV-5008,Kia,EV6,REG-87PO-2721,77,57,57,202,Charging,2026-01-22 00:29:13,02:39,0.0,0.0,0.0,23.21,0.0,0
TRIP-102446,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,54,54,214,Charging,2026-01-15 22:19:02,16:33,0.0,0.0,0.0,23.69,0.0,0
TRIP-102447,EV-1026,DRV-5026,Hyundai,Kona EV,REG-79NH-2684,48,52,52,169,Running,2026-04-09 19:08:34,19:50,21.51,68.1,33.83,0.0,0.0,0
TRIP-102448,EV-1033,DRV-5033,Kia,EV6,REG-21AH-8788,77,66,66,265,Running,2026-02-09 08:10:03,17:14,100.11,57.5,214.91,0.0,0.0,0
TRIP-102449,EV-1025,DRV-5025,BYD,Atto 3,REG-68ZH-1146,50,55,55,228,Garage,2026-02-07 01:36:02,07:47,0.0,0.0,0.0,0.0,116.02,0
TRIP-102450,EV-1033,DRV-5033,Kia,EV6,REG-21AH-8788,77,44,44,188,Charging,2026-03-11 01:56:38,09:13,0.0,0.0,0.0,13.97,0.0,0
TRIP-102451,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,65,65,214,Charging,2026-02-28 06:06:17,11:10,0.0,0.0,0.0,16.76,0.0,0
TRIP-102452,EV-1046,DRV-5046,Tata,Punch EV,REG-57GE-9327,25,7,7,27,Charging,2026-08-23 12:07:42,11:11,0.0,0.0,0.0,29.89,0.0,0
TRIP-102453,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,99,99,411,Garage,2026-10-20 17:41:41,16:05,0.0,0.0,0.0,0.0,0.0,0
TRIP-102454,EV-1003,DRV-5003,Tesla,Model 3,REG-34KD-3097,60,52,52,194,Garage,2026-06-07 02:34:09,02:28,0.0,0.0,0.0,0.0,0.0,0
TRIP-102455,EV-1040,DRV-5040,Kia,EV9,REG-86TG-1070,100,22,22,88,Running,2026-04-03 20:58:18,05:37,174.83,73.1,382.99,0.0,0.0,0
TRIP-102456,EV-1004,DRV-5004,Tata,Punch EV,REG-40RF-3948,25,73,73,254,Charging,2026-06-14 18:52:04,20:25,0.0,0.0,0.0,14.35,0.0,0
TRIP-102457,EV-1008,DRV-5008,Kia,EV6,REG-87PO-2721,77,24,24,85,Charging,2026-03-12 18:09:54,07:35,0.0,0.0,0.0,25.54,0.0,0
TRIP-102458,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,41,41,162,Garage,2026-07-18 02:28:04,07:47,0.0,0.0,0.0,0.0,0.0,0
TRIP-102459,EV-1024,DRV-5024,Tesla,Model Y,REG-99CH-7127,75,26,26,84,Charging,2026-07-03 21:59:37,10:06,0.0,0.0,0.0,27.14,0.0,0
TRIP-102460,EV-1008,DRV-5008,Kia,EV6,REG-87PO-2721,77,93,93,399,Running,2026-07-04 17:25:45,21:25,60.15,30.3,134.14,0.0,0.0,0
TRIP-102461,EV-1048,DRV-5048,Tata,Nexon EV,REG-64CK-1324,40,70,70,304,Garage,2026-07-26 04:30:58,11:55,0.0,0.0,0.0,0.0,0.0,0
TRIP-102462,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,34,34,122,Garage,2026-12-16 06:23:17,10:22,0.0,0.0,0.0,0.0,0.0,0
TRIP-102463,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,14,14,52,Garage,2026-09-15 00:33:15,06:42,0.0,0.0,0.0,0.0,0.0,0
TRIP-102464,EV-1041,DRV-5041,Tesla,Model 3,REG-37SU-9647,60,92,92,349,Garage,2026-12-18 00:49:56,03:51,0.0,0.0,0.0,0.0,0.0,0
TRIP-102465,EV-1045,DRV-5045,Tata,Punch EV,REG-82MR-9608,25,63,63,270,Running,2026-08-20 04:05:03,08:10,166.37,40.7,403.73,0.0,0.0,2
TRIP-102466,EV-1041,DRV-5041,Tesla,Model 3,REG-37SU-9647,60,22,22,83,Running,2026-03-04 03:42:56,17:07,18.95,56.5,33.87,0.0,0.0,0
TRIP-102467,EV-1045,DRV-5045,Tata,Punch EV,REG-82MR-9608,25,46,46,192,Running,2026-10-01 03:49:55,22:13,163.9,53.8,277.54,0.0,0.0,0
TRIP-102468,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,66,66,281,Charging,2026-04-27 06:34:41,05:11,0.0,0.0,0.0,33.06,0.0,0
TRIP-102469,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,35,35,123,Running,2026-05-09 08:11:23,18:02,147.01,48.0,207.85,0.0,40.6,0
TRIP-102470,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,66,66,272,Charging,2026-07-08 22:12:34,15:48,0.0,0.0,0.0,8.06,0.0,0
TRIP-102471,EV-1041,DRV-5041,Tesla,Model 3,REG-37SU-9647,60,95,95,324,Running,2026-10-26 11:26:48,09:09,42.25,56.5,61.6,0.0,28.66,0
TRIP-102472,EV-1048,DRV-5048,Tata,Nexon EV,REG-64CK-1324,40,46,46,155,Garage,2026-12-08 10:12:35,20:55,0.0,0.0,0.0,0.0,0.0,0
TRIP-102473,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,35,35,122,Charging,2026-08-16 16:28:08,03:39,0.0,0.0,0.0,35.0,0.0,0
TRIP-102474,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,51,51,176,Charging,2026-11-18 15:17:31,16:31,0.0,0.0,0.0,29.22,0.0,0
TRIP-102475,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,17,17,69,Running,2026-01-19 09:23:26,02:03,142.16,65.5,242.89,0.0,0.0,0
TRIP-102476,EV-1034,DRV-5034,Hyundai,Ioniq 5,REG-14IK-6071,77,61,61,236,Garage,2026-02-23 00:54:29,16:42,0.0,0.0,0.0,0.0,0.0,0
TRIP-102477,EV-1027,DRV-5027,Tata,Nexon EV,REG-61QY-8785,40,43,43,169,Charging,2026-02-04 16:23:45,15:04,0.0,0.0,0.0,31.12,0.0,0
TRIP-102478,EV-1033,DRV-5033,Kia,EV6,REG-21AH-8788,77,34,34,117,Running,2026-12-22 04:02:10,21:16,87.77,59.1,218.56,0.0,0.0,0
TRIP-102479,EV-1025,DRV-5025,BYD,Atto 3,REG-68ZH-1146,50,58,58,203,Garage,2026-01-29 05:41:00,19:20,0.0,0.0,0.0,0.0,0.0,0
TRIP-102480,EV-1044,DRV-5044,Kia,EV6,REG-47TG-9858,77,64,64,261,Charging,2026-03-12 01:18:55,21:51,0.0,0.0,0.0,8.12,0.0,0
TRIP-102481,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,51,51,184,Charging,2026-10-08 15:13:20,15:00,0.0,0.0,0.0,13.4,0.0,0
TRIP-102482,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,41,41,179,Charging,2026-12-09 16:21:45,19:53,0.0,0.0,0.0,30.34,0.0,0
TRIP-102483,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,20,20,72,Running,2026-01-21 06:03:03,17:58,173.05,61.7,314.62,0.0,0.0,0
TRIP-102484,EV-1028,DRV-5028,BYD,Seal,REG-59OL-4343,82,28,28,101,Running,2026-08-16 15:43:52,00:26,46.19,66.2,104.55,0.0,0.0,1
TRIP-102485,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,19,19,78,Running,2026-03-31 17:31:04,02:01,28.74,74.9,61.65,0.0,0.0,0
TRIP-102486,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,51,51,173,Garage,2026-10-06 04:16:45,02:46,0.0,0.0,0.0,0.0,0.0,0
TRIP-102487,EV-1039,DRV-5039,Hyundai,Ioniq 5,REG-70OW-2063,77,88,88,302,Garage,2026-11-10 23:36:06,00:12,0.0,0.0,0.0,0.0,0.0,0
TRIP-102488,EV-1046,DRV-5046,Tata,Punch EV,REG-57GE-9327,25,80,80,313,Garage,2026-01-05 03:41:12,19:38,0.0,0.0,0.0,0.0,0.0,0
TRIP-102489,EV-1008,DRV-5008,Kia,EV6,REG-87PO-2721,77,73,73,293,Garage,2026-09-09 02:06:01,02:38,0.0,0.0,0.0,0.0,0.0,0
TRIP-102490,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,15,15,53,Garage,2026-03-03 00:42:01,05:27,0.0,0.0,0.0,0.0,0.0,0
TRIP-102491,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,71,71,273,Running,2026-05-05 08:22:43,16:43,103.1,65.4,175.28,0.0,0.0,0
TRIP-102492,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,29,29,98,Garage,2026-04-02 08:19:39,18:57,0.0,0.0,0.0,0.0,0.0,0
TRIP-102493,EV-1026,DRV-5026,Hyundai,Kona EV,REG-79NH-2684,48,51,51,199,Running,2026-10-11 07:25:18,09:22,32.94,57.1,67.59,0.0,0.0,1
TRIP-102494,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,11,11,47,Garage,2026-05-09 00:01:53,14:44,0.0,0.0,0.0,0.0,0.0,0
TRIP-102495,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,88,88,303,Running,2026-05-07 07:25:16,03:14,125.17,72.9,263.71,0.0,0.0,0
TRIP-102496,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,9,9,30,Charging,2026-07-23 22:08:05,16:04,0.0,0.0,0.0,25.82,0.0,0
TRIP-102497,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,23,23,99,Garage,2026-10-02 20:40:21,22:16,0.0,0.0,0.0,0.0,0.0,0
TRIP-102498,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,58,58,191,Charging,2026-11-28 14:56:17,11:32,0.0,0.0,0.0,32.87,0.0,0
TRIP-102499,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,20,20,72,Garage,2026-10-23 07:14:51,06:57,0.0,0.0,0.0,0.0,0.0,0
TRIP-102500,EV-1006,DRV-5006,Tesla,Model Y,REG-53FY-2185,75,52,52,183,Garage,2026-07-16 03:53:11,10:38,0.0,0.0,0.0,0.0,0.0,0
TRIP-102501,EV-1013,DRV-5013,Tata,Punch EV,REG-94KU-9544,25,21,21,79,Garage,2026-11-13 04:26:17,11:16,0.0,0.0,0.0,0.0,0.0,0
TRIP-102502,EV-1035,DRV-5035,Kia,EV6,REG-29MB-4505,77,54,54,218,Charging,2026-06-08 01:14:59,19:46,0.0,0.0,0.0,28.33,0.0,0
TRIP-102503,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,49,49,162,Garage,2026-02-27 22:29:29,20:44,0.0,0.0,0.0,0.0,0.0,0
TRIP-102504,EV-1029,DRV-5029,Tesla,Model Y,REG-83XL-4438,75,5,5,16,Charging,2026-08-29 13:09:57,05:56,0.0,0.0,0.0,30.33,0.0,0
TRIP-102505,EV-1033,DRV-5033,Kia,EV6,REG-21AH-8788,77,50,50,187,Charging,2026-07-27 15:07:32,00:44,0.0,0.0,0.0,20.57,0.0,0
TRIP-102506,EV-1041,DRV-5041,Tesla,Model 3,REG-37SU-9647,60,43,43,142,Garage,2026-10-04 11:43:18,16:03,0.0,0.0,0.0,0.0,0.0,0
TRIP-102507,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,99,99,371,Garage,2026-01-02 05:45:00,01:59,0.0,0.0,0.0,0.0,0.0,0
TRIP-102508,EV-1047,DRV-5047,BYD,Atto 3,REG-57KE-2952,50,45,45,187,Charging,2026-01-29 22:48:19,09:11,0.0,0.0,0.0,20.23,0.0,0
TRIP-102509,EV-1039,DRV-5039,Hyundai,Ioniq 5,REG-70OW-2063,77,58,58,192,Running,2026-03-17 19:04:24,01:41,29.48,67.6,39.82,0.0,0.0,3
TRIP-102510,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,68,68,289,Garage,2026-02-02 23:47:16,09:01,0.0,0.0,0.0,0.0,0.0,0
TRIP-102511,EV-1025,DRV-5025,BYD,Atto 3,REG-68ZH-1146,50,82,82,294,Garage,2026-02-18 14:08:03,21:03,0.0,0.0,0.0,0.0,0.0,0
TRIP-102512,EV-1035,DRV-5035,Kia,EV6,REG-29MB-4505,77,44,44,178,Garage,2026-09-15 08:47:54,17:46,0.0,0.0,0.0,0.0,0.0,0
TRIP-102513,EV-1006,DRV-5006,Tesla,Model Y,REG-53FY-2185,75,41,41,153,Charging,2026-01-03 10:55:55,19:55,0.0,0.0,0.0,22.73,0.0,0
TRIP-102514,EV-1013,DRV-5013,Tata,Punch EV,REG-94KU-9544,25,79,79,310,Charging,2026-09-08 07:50:20,09:25,0.0,0.0,0.0,34.33,0.0,0
TRIP-102515,EV-1048,DRV-5048,Tata,Nexon EV,REG-64CK-1324,40,55,55,192,Charging,2026-06-18 11:11:44,04:06,0.0,0.0,0.0,21.96,0.0,0
TRIP-102516,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,77,77,307,Running,2026-02-17 21:23:20,02:46,83.14,52.8,131.09,0.0,0.0,2
TRIP-102517,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,18,18,72,Running,2026-10-14 21:39:33,16:21,23.59,40.5,55.52,0.0,0.0,0
TRIP-102518,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,97,97,333,Running,2026-01-31 12:05:14,21:08,143.66,73.8,208.7,0.0,0.0,0
TRIP-102519,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,28,28,98,Running,2026-08-29 13:47:07,02:42,70.22,50.7,142.71,0.0,0.0,0
TRIP-102520,EV-1009,DRV-5009,Kia,EV9,REG-95ME-4405,100,81,81,344,Running,2026-02-01 02:28:34,18:43,63.56,63.1,97.62,0.0,0.0,0
TRIP-102521,EV-1039,DRV-5039,Hyundai,Ioniq 5,REG-70OW-2063,77,16,16,64,Charging,2026-02-28 01:30:17,04:24,0.0,0.0,0.0,23.15,0.0,0
TRIP-102522,EV-1032,DRV-5032,BYD,Atto 3,REG-70XV-6697,50,38,38,159,Garage,2026-04-08 05:47:22,11:55,0.0,0.0,0.0,0.0,0.0,0
TRIP-102523,EV-1003,DRV-5003,Tesla,Model 3,REG-34KD-3097,60,77,77,336,Charging,2026-03-05 20:53:06,00:02,0.0,0.0,0.0,28.67,0.0,0
TRIP-102524,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,95,95,343,Running,2026-03-19 11:48:21,03:56,36.44,66.8,56.6,0.0,15.37,0
TRIP-102525,EV-1025,DRV-5025,BYD,Atto 3,REG-68ZH-1146,50,37,37,122,Charging,2026-11-15 16:35:22,02:34,0.0,0.0,0.0,17.6,0.0,0
TRIP-102526,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,53,53,176,Garage,2026-01-14 03:21:10,09:12,0.0,0.0,0.0,0.0,0.0,0
TRIP-102527,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,89,89,348,Garage,2026-10-22 17:21:15,00:18,0.0,0.0,0.0,0.0,0.0,0
TRIP-102528,EV-1021,DRV-5021,Tesla,Model 3,REG-17KV-1641,60,45,45,155,Running,2026-02-19 02:28:29,04:10,54.29,68.5,68.62,0.0,0.0,0
TRIP-102529,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,32,32,124,Charging,2026-12-09 15:49:20,14:02,0.0,0.0,0.0,26.07,0.0,0
TRIP-102530,EV-1007,DRV-5007,BYD,Atto 3,REG-87OO-4398,50,20,20,68,Garage,2026-11-28 12:41:21,16:18,0.0,0.0,0.0,0.0,0.0,0
TRIP-102531,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,71,71,238,Running,2026-09-26 02:57:02,07:55,177.8,57.0,430.32,0.0,0.0,0
TRIP-102532,EV-1040,DRV-5040,Kia,EV9,REG-86TG-1070,100,59,59,253,Charging,2026-09-05 11:28:24,06:50,0.0,0.0,0.0,11.21,0.0,0
TRIP-102533,EV-1008,DRV-5008,Kia,EV6,REG-87PO-2721,77,77,77,255,Running,2026-07-05 11:19:14,19:04,140.43,41.3,267.27,0.0,0.0,0
